mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd
KEPLER,11818607,11818607,1,5.05661302,3.926,137.9,0.616,,1.15,,,286.32,1049.0,5926.0,4.506,0.939,,,,17.6,0.0,0.0,0.0,0.0,134.39648,2454967.39648
KEPLER,8380709,8380709,1,24.3344939,6.557,323.1,0.017,,1.74,,,41.3,647.0,6091.0,4.487,0.967,,,,18.1,0.0,0.0,0.0,0.0,147.41892,2454980.41892
KEPLER,6149910,6149910,1,131.187921,6.905,915.9,0.069,,2.34,,,1.54,284.0,4898.0,4.518,0.803,,,,23.9,0.0,0.0,0.0,0.0,172.3923,2455005.3923
KEPLER,9108085,9108085,0,2.17489806,4.599,74.8,0.76,,1.08,,,1187.26,1496.0,5749.0,4.323,1.15,,,,29.3,0.0,0.0,1.0,1.0,134.11887,2454967.11887
KEPLER,5436013,5436013,1,25.8859397,4.548,217.1,0.922,,1.66,,,20.35,542.0,5190.0,4.446,0.899,,,,16.1,0.0,0.0,0.0,0.0,157.04329,2454990.04329
KEPLER,8676148,8676148,1,28.6253502,4.551,652.7,0.021,,2.38,,,25.54,573.0,5774.0,4.508,0.941,,,,18.3,0.0,0.0,0.0,0.0,158.11827,2454991.11827
KEPLER,9696358,9696358,1,6.98141327,6.527,38.0,0.699,,1.42,,,865.81,1384.0,6054.0,3.923,2.163,,,,20.9,0.0,0.0,0.0,0.0,132.7883,2454965.7883
KEPLER,5039129,5039129,0,1.319677953,1.978,100.7,0.62,,1.13,,,2729.71,1843.0,6306.0,4.426,1.076,,,,17.4,0.0,0.0,1.0,0.0,132.06143,2454965.06143
KEPLER,4484336,4484336,1,8.94337724,2.469,215.1,0.163,,1.48,,,188.93,946.0,6074.0,4.375,1.005,,,,18.4,0.0,0.0,0.0,0.0,137.30234,2454970.30234
KEPLER,9580167,9580167,1,0.827151296,1.385,272.4,0.281,,19.1,,,168151.39,5171.0,4452.0,2.28,11.895,,,,8.1,0.0,0.0,0.0,0.0,132.07927,2454965.07927
KEPLER,10527135,10527135,0,0.328686504,0.8592,171.9,0.233,,1.11,,,6891.11,2324.0,5430.0,4.535,0.847,,,,26.8,0.0,1.0,0.0,0.0,132.77146,2454965.77146
KEPLER,10916600,10916600,1,5.57654782,3.673,53.6,0.45,,0.92,,,462.81,1183.0,6187.0,4.341,1.238,,,,13.2,0.0,0.0,0.0,0.0,136.42668,2454969.42668
KEPLER,8429314,8429314,1,115.6863392,4.65,945.9,0.226,,3.52,,,6.09,401.0,5800.0,4.327,1.149,,,,20.7,0.0,0.0,0.0,0.0,246.98666,2455079.98666
KEPLER,9153570,9153570,1,3.81371423,1.973,281.0,0.306,,1.37,,,264.63,1029.0,5547.0,4.571,0.82,,,,11.4,0.0,0.0,0.0,0.0,132.57465,2454965.57465
KEPLER,11768142,11768142,1,38.0970717,4.307,913.3,0.953,,1.58,,,0.81,242.0,3554.0,4.867,0.398,,,,17.0,0.0,0.0,0.0,0.0,140.00353,2454973.00353
KEPLER,7984574,7984574,1,11.6191707,1.819,700.4,0.059,,2.21,,,77.43,756.0,5870.0,4.56,0.834,,,,18.5,0.0,0.0,0.0,0.0,142.12335,2454975.12335
KEPLER,9592579,9592579,0,2.637574744,5.4573,5423.5,0.909,,9.16,,,868.86,1385.0,6108.0,4.466,1.03,,,,222.8,0.0,1.0,1.0,1.0,134.212775,2454967.212775
KEPLER,10336951,10336951,1,38.2292037,3.893,605.8,0.571,,1.51,,,3.92,359.0,4544.0,4.656,0.598,,,,21.0,0.0,0.0,0.0,0.0,166.01191,2454999.01191
KEPLER,8481129,8481129,1,16.3012727,3.974,259.5,0.88,,1.54,,,22.73,557.0,4873.0,4.558,0.796,,,,19.7,0.0,0.0,0.0,0.0,133.79446,2454966.79446
KEPLER,2142522,2142522,1,13.32354078,3.873,116.6,0.225,,1.32,,,136.61,872.0,6113.0,4.341,1.218,,,,16.3,0.0,0.0,0.0,0.0,134.03671,2454967.03671
KEPLER,9395719,9395719,1,2.607545159,1.3916,351.5,0.206,,2.07,,,993.79,1431.0,6147.0,4.435,1.096,,,,23.0,0.0,0.0,0.0,0.0,131.83453,2454964.83453
KEPLER,8753896,8753896,1,3.24417541,1.992,371.9,0.761,,1.84,,,283.66,1047.0,5094.0,4.469,0.87,,,,18.0,0.0,0.0,0.0,0.0,132.94014,2454965.94014
KEPLER,8240617,8240617,1,176.845697,3.812,431.6,1.4653,,42.05,,,1.69,291.0,5592.0,4.541,0.797,,,,7.7,0.0,0.0,0.0,0.0,197.27794,2455030.27794
KEPLER,8746295,8746295,0,6.85567248,2.268,197.7,0.479,,1.27,,,153.07,897.0,5734.0,4.538,0.883,,,,17.2,0.0,0.0,1.0,1.0,136.01953,2454969.01953
KEPLER,10090257,10090257,0,2.28607282,7.82,261.8,0.059,,1.01,,,186.39,942.0,4583.0,4.65,0.654,,,,35.9,0.0,1.0,1.0,1.0,133.557,2454966.557
KEPLER,10679583,10679583,0,3.54789928,2.861,185.3,0.325,,0.99,,,224.45,987.0,5399.0,4.619,0.725,,,,13.6,0.0,0.0,1.0,0.0,133.78212,2454966.78212
KEPLER,11622985,11622985,1,18.0243482,3.575,441.2,0.57,,1.98,,,51.44,683.0,5955.0,4.52,0.91,,,,17.3,0.0,0.0,0.0,0.0,144.27756,2454977.27756
KEPLER,11361283,11361283,1,16.4793229,3.312,479.1,0.263,,1.53,,,19.62,537.0,4908.0,4.618,0.716,,,,13.8,0.0,0.0,0.0,0.0,142.94163,2454975.94163
KEPLER,8757824,8757824,1,3.65690909,2.064,107.4,0.217,,1.32,,,828.52,1368.0,6078.0,4.294,1.271,,,,12.8,0.0,0.0,0.0,0.0,134.95269,2454967.95269
KEPLER,9832208,9832208,1,88.0712769,6.758,885.4,0.347,,2.4,,,2.79,330.0,4939.0,4.506,0.819,,,,18.1,0.0,0.0,0.0,0.0,214.51304,2455047.51304
KEPLER,6124512,6124512,1,8.38395796,5.2,108.5,0.892,,3.24,,,645.64,1285.0,5405.0,3.741,2.605,,,,14.1,0.0,0.0,0.0,0.0,134.41408,2454967.41408
KEPLER,10070468,10070468,1,1.68189051,2.992,83.2,0.415,,1.27,,,2432.14,1790.0,5827.0,4.191,1.374,,,,17.4,0.0,0.0,0.0,0.0,133.07951,2454966.07951
KEPLER,10031656,10031656,0,8.59000355,6.68,298.1,0.909,,1.82,,,119.26,843.0,5817.0,4.538,0.876,,,,18.9,0.0,1.0,1.0,1.0,131.97492,2454964.97492
KEPLER,7584650,7584650,1,44.9977604,9.686,170.2,0.928,,1.59,,,15.74,508.0,5871.0,4.493,0.983,,,,21.4,0.0,0.0,0.0,0.0,160.2298,2454993.2298
KEPLER,11337566,11337566,1,7.12815163,5.522,45.9,0.201,,1.36,,,839.5,1373.0,6311.0,3.998,1.994,,,,22.0,0.0,0.0,0.0,0.0,136.88006,2454969.88006
KEPLER,6364215,6364215,1,2.10081629,2.8182,169.1,0.979,,1.65,,,852.78,1378.0,5815.0,4.5,0.918,,,,15.3,0.0,0.0,0.0,0.0,132.26789,2454965.26789
KEPLER,10202759,10202759,0,0.872952088,1.4499,137.3,1.1,,25.5,,,23715.46,3165.0,7102.0,3.972,2.082,,,,41.6,0.0,0.0,1.0,0.0,131.49734,2454964.49734
KEPLER,5007345,5007345,1,7.01074295,2.1787,222.8,0.427,,3.76,,,1054.63,1453.0,5814.0,3.745,2.476,,,,21.3,0.0,0.0,0.0,0.0,138.4027,2454971.4027
KEPLER,12120484,12120484,1,17.2922631,7.042,203.1,0.865,,2.13,,,101.22,809.0,5936.0,4.261,1.299,,,,23.7,0.0,0.0,0.0,0.0,135.75448,2454968.75448
KEPLER,6429812,6429812,1,94.289223,4.102,505.4,0.613,,2.11,,,4.39,369.0,5632.0,4.537,0.904,,,,22.5,0.0,0.0,0.0,0.0,166.50826,2454999.50826
KEPLER,6846911,6846911,1,14.02634692,1.2808,403.6,0.877,,2.66,,,108.07,822.0,5970.0,4.355,1.131,,,,19.3,0.0,0.0,0.0,0.0,135.17539,2454968.17539
KEPLER,5385439,5385439,0,12.425866431,29.1428,257.9,0.977,,2.12,,,71.19,741.0,5428.0,4.404,0.94,,,,62.2,1.0,0.0,1.0,1.0,141.5137911,2454974.5137911
KEPLER,5963582,5963582,1,25.5433704,8.567,138.6,0.44,,2.11,,,84.0,772.0,5422.0,3.945,1.782,,,,28.4,0.0,0.0,0.0,0.0,140.58705,2454973.58705
KEPLER,4476423,4476423,0,33.8542586,12.689,253.3,0.1881,,15.96,,,730.99,1326.0,4553.0,2.605,10.472,,,,10.0,1.0,0.0,0.0,0.0,132.1329,2454965.1329
KEPLER,11403389,11403389,1,45.0909201,4.605,436.3,0.957,,2.44,,,13.27,487.0,5790.0,4.528,0.9,,,,14.1,0.0,0.0,0.0,0.0,133.55146,2454966.55146
KEPLER,9851662,9851662,1,15.0539886,4.422,221.5,0.886,,1.44,,,46.3,665.0,5475.0,4.479,0.818,,,,16.3,0.0,0.0,0.0,0.0,135.53329,2454968.53329
KEPLER,6467363,6467363,1,3.67936863,3.47,85.9,0.885,,0.92,,,361.27,1112.0,5676.0,4.474,0.848,,,,18.1,0.0,0.0,0.0,0.0,134.99021,2454967.99021
KEPLER,8758204,8758204,1,159.388788,8.432,1033.0,0.109,,2.73,,,1.65,289.0,5135.0,4.464,0.874,,,,17.3,0.0,0.0,0.0,0.0,226.9313,2455059.9313
KEPLER,8733898,8733898,1,1.565412613,0.7572,2754.6,0.003,,1.73,,,41.85,648.0,3464.0,4.923,0.328,,,,48.6,0.0,0.0,0.0,0.0,132.91281,2454965.91281
KEPLER,3228945,3228945,0,0.730943372,3.004,134.7,0.792,,1.37,,,5461.14,2190.0,6143.0,4.418,1.067,,,,27.0,0.0,1.0,1.0,1.0,131.49862,2454964.49862
KEPLER,7008149,7008149,0,0.515552803,1.7869,1224.1,1.128,,13.96,,,2508.21,1807.0,5068.0,4.556,0.73,,,,79.6,0.0,0.0,1.0,0.0,131.651719,2454964.651719
KEPLER,10332213,10332213,1,2.522590567,1.406,210.2,1.261,,25.82,,,499.07,1205.0,5591.0,4.559,0.86,,,,18.5,0.0,0.0,0.0,0.0,131.64534,2454964.64534
KEPLER,7090524,7090524,1,6.73968289,4.183,142.0,0.662,,1.48,,,246.9,1011.0,5511.0,4.261,1.176,,,,15.4,0.0,0.0,0.0,0.0,132.29296,2454965.29296
KEPLER,11133306,11133306,1,41.74598855,4.6125,421.8,0.049,,2.4,,,27.58,584.0,5978.0,4.316,1.171,,,,110.5,0.0,0.0,0.0,0.0,210.399151,2455043.399151
KEPLER,6307063,6307063,0,75.378004,6.744,447.8,0.989,,3.82,,,10.13,455.0,5876.0,4.374,1.077,,,,20.5,0.0,1.0,1.0,1.0,167.11715,2455000.11715
KEPLER,5871985,5871985,1,213.258526,7.768,1992.3,0.037,,2.72,,,0.39,202.0,4477.0,4.649,0.637,,,,36.1,0.0,0.0,0.0,0.0,268.13424,2455101.13424
KEPLER,8292840,8292840,1,100.2830675,10.8636,351.2,0.535,,2.51,,,12.07,475.0,6214.0,4.238,1.297,,,,81.9,0.0,0.0,0.0,0.0,245.04318,2455078.04318
KEPLER,9730163,9730163,1,4.871223664,1.5916,6462.0,0.706,,1.56,,,3.18,341.0,3157.0,5.112,0.18,,,,50.5,0.0,0.0,0.0,0.0,133.64255,2454966.64255
KEPLER,11453592,11453592,1,2.8867624,0.9879,631.8,0.92,,1.24,,,22.75,557.0,3483.0,4.875,0.389,,,,37.1,0.0,0.0,0.0,0.0,131.66592,2454964.66592
KEPLER,3834322,3834322,0,0.498434645,0.955,239.2,0.288,,1.08,,,1873.28,1676.0,4784.0,4.618,0.708,,,,26.8,0.0,1.0,0.0,0.0,131.57053,2454964.57053
KEPLER,10073672,10073672,1,2.252976718,1.7131,467.9,0.157,,1.19,,,94.26,795.0,4039.0,4.708,0.559,,,,21.7,0.0,0.0,0.0,0.0,132.23957,2454965.23957
KEPLER,11188249,11188249,0,2.75505467,3.426,85.5,0.738,,1.74,,,2387.41,1783.0,6257.0,4.063,1.748,,,,27.8,0.0,0.0,1.0,0.0,133.42201,2454966.42201
KEPLER,4677282,4677282,0,1.572181216,7.219,219.5,1.149,,77.12,,,30903.98,3384.0,6622.0,3.421,4.315,,,,48.2,0.0,1.0,1.0,1.0,131.77456,2454964.77456
KEPLER,5097470,5097470,0,1.28805834,3.419,92.6,0.214,,1.08,,,2142.23,1736.0,5631.0,4.33,1.132,,,,28.1,0.0,1.0,1.0,1.0,131.9914,2454964.9914
KEPLER,4858610,4858610,0,2.72288246,2.408,152.6,0.08,,1.06,,,431.75,1162.0,5458.0,4.53,0.872,,,,15.5,0.0,0.0,1.0,0.0,131.90948,2454964.90948
KEPLER,10591855,10591855,1,1.574090323,1.5796,224.9,0.071,,0.93,,,234.92,998.0,4313.0,4.662,0.65,,,,17.7,0.0,0.0,0.0,0.0,131.86116,2454964.86116
KEPLER,4832175,4832175,0,0.947738312,1.206,202.2,0.022,,0.88,,,537.85,1229.0,4464.0,4.643,0.638,,,,13.9,0.0,0.0,1.0,1.0,132.38567,2454965.38567
KEPLER,7749773,7749773,1,13.7872627,5.747,75.1,0.921,,1.55,,,150.64,894.0,5691.0,4.139,1.458,,,,23.9,0.0,0.0,0.0,0.0,144.77403,2454977.77403
KEPLER,9451706,9451706,1,14.4359459,3.414,107.3,0.613,,1.46,,,144.45,884.0,6075.0,4.264,1.352,,,,22.0,0.0,0.0,0.0,0.0,141.51253,2454974.51253
KEPLER,10064256,10064256,1,5.95958637,2.899,133.1,0.26,,1.02,,,153.48,897.0,5452.0,4.535,0.9,,,,16.1,0.0,0.0,0.0,0.0,135.00822,2454968.00822
KEPLER,6842807,6842807,1,16.6146221,2.706,361.2,0.017,,1.49,,,31.48,604.0,5295.0,4.548,0.8,,,,10.6,0.0,0.0,0.0,0.0,137.33276,2454970.33276
KEPLER,4381282,4381282,0,0.497581917,1.46,140.6,0.328,,0.76,,,2487.04,1801.0,5271.0,4.634,0.63,,,,17.1,0.0,1.0,1.0,0.0,131.6572,2454964.6572
KEPLER,9815053,9815053,1,5.83892993,1.1066,237.4,0.319,,1.19,,,114.94,835.0,5279.0,4.588,0.769,,,,15.3,0.0,0.0,0.0,0.0,136.90293,2454969.90293
KEPLER,7609553,7609553,1,2.279523364,1.6202,126.8,0.033,,0.87,,,374.78,1123.0,5017.0,4.516,0.797,,,,16.7,0.0,0.0,0.0,0.0,133.3576,2454966.3576
KEPLER,10122538,10122538,1,12.2854718,2.996,1617.1,0.291,,2.21,,,8.39,434.0,3891.0,4.718,0.564,,,,23.8,0.0,0.0,0.0,0.0,131.90073,2454964.90073
KEPLER,9697131,9697131,1,3.09756897,4.588,83.3,0.408,,1.75,,,2380.18,1782.0,6329.0,4.026,1.885,,,,14.6,0.0,0.0,0.0,0.0,131.55889,2454964.55889
KEPLER,5480640,5480640,1,58.0337426,5.584,807.1,0.021,,3.21,,,13.17,486.0,5467.0,4.271,1.152,,,,34.9,0.0,0.0,0.0,0.0,138.7412,2454971.7412
KEPLER,5175986,5175986,1,0.868386354,1.066,488.5,0.135,,1.52,,,880.33,1389.0,4792.0,4.627,0.704,,,,27.3,0.0,0.0,0.0,0.0,132.06741,2454965.06741
KEPLER,9008737,9008737,1,11.8288843,3.337,191.0,0.2658,,1.18,,,67.13,730.0,5653.0,4.551,0.857,,,,9.1,0.0,0.0,0.0,0.0,137.6991,2454970.6991
KEPLER,9692128,9692128,0,1.480323978,1.833,166.2,0.617,,1.46,,,2180.25,1743.0,5996.0,4.342,1.081,,,,43.4,0.0,1.0,0.0,1.0,131.7553,2454964.7553
KEPLER,10917043,10917043,1,205.385912,8.681,1248.7,0.008,,2.11,,,0.38,200.0,4400.0,4.659,0.624,,,,24.3,0.0,0.0,0.0,0.0,284.18824,2455117.18824
KEPLER,6521045,6521045,1,6.88707073,4.4679,68.7,0.696,,1.3,,,420.97,1155.0,5788.0,4.122,1.474,,,,38.2,0.0,0.0,0.0,0.0,133.17797,2454966.17797
KEPLER,8167959,8167959,0,165.75597,8.45,57.3,98.6021,,15049.8,,,5.96,398.0,5800.0,4.119,1.412,,,,12.8,0.0,0.0,0.0,0.0,207.3074,2455040.3074
KEPLER,4075015,4075015,0,1.11431205,2.112,160.4,0.141,,1.07,,,1691.99,1635.0,5776.0,4.554,0.849,,,,15.5,0.0,1.0,1.0,0.0,131.75649,2454964.75649
KEPLER,6697605,6697605,1,3.42064689,1.767,356.8,0.92,,2.27,,,382.68,1129.0,5370.0,4.411,0.966,,,,13.9,0.0,0.0,0.0,0.0,132.30629,2454965.30629
KEPLER,6294819,6294819,1,0.675650404,1.8261,200.7,0.03,,1.36,,,4473.06,2085.0,5966.0,4.493,0.961,,,,22.4,0.0,0.0,0.0,0.0,131.68114,2454964.68114
KEPLER,12602314,12602314,1,1.407020118,1.3766,181.9,0.167,,1.12,,,782.45,1350.0,5022.0,4.485,0.849,,,,18.9,0.0,0.0,0.0,0.0,131.60897,2454964.60897
KEPLER,5787131,5787131,1,24.4359956,6.254,496.6,0.019,,2.31,,,48.81,674.0,6197.0,4.449,1.035,,,,17.1,0.0,0.0,0.0,0.0,134.8181,2454967.8181
KEPLER,3230753,3230753,0,17.7337356,5.558,217.3,0.514,,1.24,,,29.95,597.0,5335.0,4.56,0.831,,,,17.0,0.0,0.0,1.0,1.0,143.9223,2454976.9223
KEPLER,8358012,8358012,0,10.06478627,2.86,285.7,0.729,,1.49,,,66.74,729.0,5438.0,4.574,0.82,,,,18.6,0.0,1.0,1.0,1.0,135.24121,2454968.24121
KEPLER,4664046,4664046,0,1.12976597,3.096,133.7,0.338,,0.83,,,987.44,1429.0,5366.0,4.625,0.715,,,,14.3,0.0,1.0,1.0,0.0,132.526,2454965.526
KEPLER,11401755,11401755,1,16.23191704,7.461,501.6,0.017,,3.54,,,174.1,926.0,5919.0,4.042,1.585,,,,194.9,0.0,0.0,0.0,0.0,171.67758,2455004.67758
KEPLER,4180401,4180401,0,15.4126766,3.402,599.8,0.958,,2.82,,,34.56,618.0,5240.0,4.555,0.856,,,,7.5,0.0,1.0,1.0,0.0,144.9757,2454977.9757
KEPLER,6350476,6350476,0,1.110599919,1.3493,157.6,0.214,,1.07,,,1320.65,1539.0,5227.0,4.463,0.867,,,,38.7,0.0,0.0,1.0,0.0,131.57274,2454964.57274
KEPLER,5272233,5272233,1,9.02436414,3.011,214.6,0.014,,1.62,,,183.39,939.0,5885.0,4.348,1.111,,,,23.5,0.0,0.0,0.0,0.0,133.54199,2454966.54199
KEPLER,11456382,11456382,0,0.814280672,2.326,134.9,0.701,,1.91,,,10224.99,2563.0,6366.0,4.167,1.543,,,,12.3,0.0,0.0,1.0,1.0,131.64736,2454964.64736
KEPLER,3130548,3130548,0,0.878855771,1.1014,269.7,0.41,,1.57,,,2857.19,1864.0,5727.0,4.438,0.937,,,,25.3,0.0,1.0,1.0,0.0,131.49524,2454964.49524
KEPLER,9593757,9593757,0,2.49432176,2.3269,8043.0,0.069,,8.91,,,766.49,1342.0,5780.0,4.438,1.0,,,,43.2,0.0,1.0,1.0,1.0,133.61066,2454966.61066
KEPLER,6346809,6346809,1,17.57704569,2.022,670.0,1.25,,27.21,,,48.33,673.0,5653.0,4.442,0.901,,,,19.1,0.0,0.0,0.0,0.0,137.73116,2454970.73116
KEPLER,4275117,4275117,0,1.00652785,1.3175,125.9,0.467,,1.03,,,2556.97,1815.0,6089.0,4.527,0.889,,,,17.9,0.0,0.0,1.0,0.0,131.71627,2454964.71627
KEPLER,6545051,6545051,0,1.99566293,4.514,197.0,0.564,,1.11,,,462.26,1182.0,5235.0,4.595,0.771,,,,21.9,0.0,0.0,1.0,1.0,132.8585,2454965.8585
KEPLER,5513866,5513866,0,0.755111225,3.164,168.0,0.694,,1.38,,,3759.62,1999.0,5780.0,4.438,1.0,,,,76.4,1.0,0.0,1.0,1.0,131.80687,2454964.80687
KEPLER,4547603,4547603,1,1.400755743,1.0562,144.4,0.413,,1.3,,,1659.74,1628.0,5487.0,4.333,1.072,,,,19.8,0.0,0.0,0.0,0.0,132.02177,2454965.02177
KEPLER,5688910,5688910,1,25.8730914,5.085,694.4,0.196,,2.88,,,46.82,667.0,6036.0,4.382,1.093,,,,20.1,0.0,0.0,0.0,0.0,143.28644,2454976.28644
KEPLER,6345732,6345732,1,20.2642023,4.664,185.3,0.914,,2.12,,,82.92,770.0,5937.0,4.251,1.291,,,,19.9,0.0,0.0,0.0,0.0,135.27919,2454968.27919
KEPLER,5716763,5716763,1,1.28132831,0.9157,525.5,0.926,,4.52,,,5673.71,2215.0,5918.0,3.978,1.596,,,,196.4,0.0,0.0,0.0,0.0,169.665953,2455002.665953
KEPLER,8611257,8611257,1,99.2532336,7.208,538.0,0.947,,2.17,,,1.93,300.0,5010.0,4.623,0.715,,,,20.5,0.0,0.0,0.0,0.0,148.53067,2454981.53067
KEPLER,3861611,3861611,0,3.84933401,2.299,503.9,0.591,,2.12,,,408.84,1147.0,5984.0,4.521,0.906,,,,13.6,0.0,0.0,1.0,1.0,134.43526,2454967.43526
KEPLER,12416987,12416987,1,119.0833042,2.558,2951.0,1.257,,22.19,,,0.78,240.0,4412.0,4.662,0.623,,,,18.9,0.0,0.0,0.0,0.0,163.56212,2454996.56212
KEPLER,8259713,8259713,1,27.8813154,6.346,209.2,0.168,,1.54,,,50.86,681.0,6434.0,4.414,1.055,,,,15.5,0.0,0.0,0.0,0.0,134.51369,2454967.51369
KEPLER,10880507,10880507,1,6.4802138,3.27,142.0,0.725,,1.26,,,180.05,934.0,5496.0,4.417,0.983,,,,13.7,0.0,0.0,0.0,0.0,132.8598,2454965.8598
KEPLER,11098013,11098013,1,7.50790041,5.646,145.0,0.795,,1.77,,,396.33,1138.0,6408.0,4.309,1.337,,,,11.9,0.0,0.0,0.0,0.0,138.7047,2454971.7047
KEPLER,5443604,5443604,0,21.3910125,3.512,645.8,0.347,,1.72,,,12.88,483.0,4889.0,4.637,0.686,,,,25.1,0.0,1.0,1.0,0.0,141.29764,2454974.29764
KEPLER,12206313,12206313,1,14.3832267,8.378,178.5,0.7,,1.84,,,147.78,889.0,6115.0,4.249,1.291,,,,39.0,0.0,0.0,0.0,0.0,140.57648,2454973.57648
KEPLER,9837661,9837661,1,11.12827427,2.6118,6057.0,0.594,,4.04,,,6.52,408.0,3640.0,4.744,0.503,,,,65.6,0.0,0.0,0.0,0.0,139.54417,2454972.54417
KEPLER,7769819,7769819,1,2.21571296,1.8211,285.1,0.796,,1.7,,,638.56,1283.0,5417.0,4.447,0.901,,,,22.1,0.0,0.0,0.0,0.0,131.82107,2454964.82107
KEPLER,11874577,11874577,1,34.4585495,7.434,431.0,0.626,,1.88,,,23.05,559.0,6161.0,4.545,0.862,,,,23.7,0.0,0.0,0.0,0.0,147.82493,2454980.82493
KEPLER,12164564,12164564,1,3.35184041,1.9855,345.3,0.091,,1.88,,,661.69,1294.0,6198.0,4.464,1.005,,,,20.0,0.0,0.0,0.0,0.0,131.64441,2454964.64441
KEPLER,8190354,8190354,0,1.615758517,1.734,41.7,0.234,,1.31,,,5140.67,2158.0,5622.0,3.813,2.017,,,,18.0,0.0,0.0,1.0,0.0,131.68535,2454964.68535
KEPLER,3425851,3425851,1,110.3783828,12.211,489.8,0.014,,3.02,,,11.82,473.0,6342.0,4.242,1.359,,,,108.9,0.0,0.0,0.0,0.0,175.9317,2455008.9317
KEPLER,10397751,10397751,1,3.4462125,2.101,83.5,0.704,,0.7,,,251.24,1015.0,5374.0,4.555,0.721,,,,15.6,0.0,0.0,0.0,0.0,132.22894,2454965.22894
KEPLER,7815931,7815931,0,1.868564038,1.192,176.7,0.456,,1.4,,,1417.56,1565.0,6065.0,4.427,1.023,,,,17.2,0.0,0.0,1.0,0.0,132.51442,2454965.51442
KEPLER,6679295,6679295,1,24.5752524,2.258,1003.4,0.489,,1.64,,,2.35,316.0,3678.0,4.755,0.512,,,,12.1,0.0,0.0,0.0,0.0,144.18324,2454977.18324
KEPLER,9642292,9642292,1,15.1408916,4.359,476.8,0.136,,1.93,,,61.42,714.0,5926.0,4.532,0.887,,,,20.1,0.0,0.0,0.0,0.0,143.74584,2454976.74584
KEPLER,6356692,6356692,1,11.39169531,5.0,51.0,0.849,,1.02,,,145.67,886.0,5557.0,4.198,1.249,,,,19.0,0.0,0.0,0.0,0.0,141.55983,2454974.55983
KEPLER,6026737,6026737,1,10.1747037,5.179,52.4,0.726,,1.04,,,222.53,985.0,5866.0,4.191,1.339,,,,11.8,0.0,0.0,0.0,0.0,132.3605,2454965.3605
KEPLER,4991208,4991208,1,2.44358543,1.852,59.1,0.258,,0.67,,,574.37,1249.0,5561.0,4.486,0.873,,,,11.9,0.0,0.0,0.0,0.0,132.80194,2454965.80194
KEPLER,8243283,8243283,0,1.7592691,2.381,140.4,0.564,,1.21,,,1254.94,1519.0,5784.0,4.416,0.984,,,,13.5,0.0,0.0,1.0,1.0,132.07552,2454965.07552
KEPLER,9092504,9092504,1,0.962864171,1.6802,303.5,0.736,,1.52,,,1828.67,1666.0,5704.0,4.575,0.804,,,,31.6,0.0,0.0,0.0,0.0,132.12548,2454965.12548
KEPLER,5383248,5383248,1,16.23847733,3.9699,646.7,0.766,,2.76,,,60.35,711.0,5683.0,4.422,0.993,,,,125.8,0.0,0.0,0.0,0.0,171.019564,2455004.019564
KEPLER,10001368,10001368,1,4.76831033,3.2363,251.8,0.191,,1.78,,,522.81,1219.0,6237.0,4.374,1.116,,,,35.4,0.0,0.0,0.0,0.0,134.86116,2454967.86116
KEPLER,9466429,9466429,1,44.616751,7.831,239.7,0.618,,2.31,,,54.56,693.0,6763.0,4.22,1.424,,,,28.4,0.0,0.0,0.0,0.0,164.45238,2454997.45238
KEPLER,4365442,4365442,0,1.714410345,3.336,50.4,0.56,,1.84,,,10025.53,2551.0,6340.0,3.731,2.498,,,,22.9,0.0,0.0,1.0,1.0,131.86549,2454964.86549
KEPLER,8885643,8885643,1,3.40165617,1.9617,155.9,0.906,,1.34,,,552.42,1236.0,6177.0,4.516,0.906,,,,19.9,0.0,0.0,0.0,0.0,132.06195,2454965.06195
KEPLER,5652893,5652893,1,14.00948631,3.399,169.9,0.268,,0.98,,,34.32,617.0,5153.0,4.551,0.767,,,,22.6,0.0,0.0,0.0,0.0,132.96947,2454965.96947
KEPLER,3241557,3241557,0,1.703359172,1.914,57.6,0.152,,0.69,,,1284.58,1525.0,6026.0,4.503,0.904,,,,13.9,0.0,0.0,1.0,1.0,132.46185,2454965.46185
KEPLER,3957082,3957082,0,3.77881664,5.819,47.1,0.628,,3.99,,,10473.57,2580.0,6115.0,3.267,5.544,,,,22.2,0.0,0.0,1.0,0.0,134.208,2454967.208
KEPLER,8681833,8681833,1,1.311558909,1.919,141.3,0.218,,1.15,,,1776.99,1655.0,5926.0,4.501,0.963,,,,17.2,0.0,0.0,0.0,0.0,131.53283,2454964.53283
KEPLER,4138951,4138951,1,1.291233083,1.855,66.0,0.2,,0.89,,,2993.7,1887.0,6384.0,4.419,1.086,,,,15.9,0.0,0.0,0.0,0.0,131.99105,2454964.99105
KEPLER,3102384,3102384,1,10.573751447,1.7259,298.9,0.785,,2.07,,,120.25,844.0,5720.0,4.4,1.08,,,,82.0,0.0,0.0,0.0,0.0,175.067739,2455008.067739
KEPLER,10471515,10471515,1,3.7847507,2.924,33.5,0.021,,0.7,,,699.15,1311.0,6017.0,4.326,1.206,,,,12.2,0.0,0.0,0.0,0.0,133.50785,2454966.50785
