mission,object_id,source_id_raw,label,period_d,dur_h,depth_ppm,impact,ror,prad_re,a_au,a_over_rstar,insol_earth,teq_k,teff_k,logg_cgs,radius_rsun,mass_msun,feh_dex,mes,snr,fpflag_nt,fpflag_ss,fpflag_co,fpflag_ec,epoch_bjd_raw,epoch_bjd,fpflag_sum
KEPLER,10661976,10661976,0,0.61566096,2.669,13.9,0.161,NA,0.84,0.07015,NA,33790.36,3459.0,6619.0,3.89,2.23,0.8805000000000001,-0.06,NA,8.5,1.0,0.0,1.0,1.0,131.8348,2454964.8348,3.0
KEPLER,10662021,10662021,0,1.23140522,3.338,51.3,0.412,NA,0.81,0.07015,NA,2252.47,1756.0,5600.0,4.32,1.118,0.8805000000000001,-0.06,NA,10.8,1.0,0.0,1.0,1.0,131.7715,2454964.7715,3.0
KEPLER,10665228,10665228,1,11.3251153,2.126,297.2,0.352,NA,1.26,0.07015,NA,48.78,674.0,5334.0,4.574,0.727,0.8805000000000001,-0.06,NA,7.0,0.0,0.0,0.0,0.0,137.2423,2454970.2423,0.0
KEPLER,8560927,8560927,0,31.9714488,8.52,42.9,0.34,NA,0.87,0.07015,NA,48.92,674.0,5846.0,4.169,1.323,0.8805000000000001,-0.06,NA,9.2,0.0,0.0,0.0,1.0,133.8889,2454966.8889,1.0
KEPLER,11817750,11817750,0,9.762550001,4.87531,41580.0,1.006,NA,68.93,0.07015,NA,843.46,1375.0,7199.0,4.055,1.95,0.8805000000000001,-0.06,NA,827.0,0.0,1.0,0.0,0.0,131.671965,2454964.671965,1.0
KEPLER,11825996,11825996,1,16.9163386,2.521,64.2,0.6327,NA,0.68,0.07015,NA,41.74,648.0,5628.0,4.513,0.81,0.8805000000000001,-0.06,NA,6.3,0.0,0.0,0.0,0.0,132.8922,2454965.8922,0.0
KEPLER,11854636,11854636,1,37.0200232,1.421,581.0,0.308,NA,2.14,0.07015,NA,15.66,507.0,5685.0,4.537,0.886,0.8805000000000001,-0.06,NA,6.6,0.0,0.0,0.0,0.0,131.8379,2454964.8379,0.0
KEPLER,11855538,11855538,0,2.521265,2.69,36.5,0.463,NA,1.16,0.07015,NA,4175.66,2049.0,6306.0,3.828,1.874,0.8805000000000001,-0.06,NA,5.9,0.0,0.0,0.0,1.0,132.848,2454965.848,1.0
KEPLER,11858541,11858541,0,5.674353343,4.17722,36484.0,1.167,NA,51.63,0.07015,NA,290.75,1053.0,5594.0,4.303,1.071,0.8805000000000001,-0.06,NA,1098.3,0.0,1.0,0.0,0.0,135.7548264,2454968.7548264,1.0
KEPLER,11873166,11873166,0,0.734426335,2.7415,99056.0,0.971,NA,51.42,0.07015,NA,4660.36,2106.0,6108.0,4.471,0.997,0.8805000000000001,-0.06,NA,429.7,0.0,1.0,0.0,0.0,131.931739,2454964.931739,1.0
KEPLER,11873171,11873171,0,0.734426409,1.569,94.1,0.039,NA,0.98,0.07015,NA,5800.4,2223.0,6406.0,4.458,1.005,0.8805000000000001,-0.06,NA,10.4,0.0,0.0,1.0,1.0,131.92972,2454964.92972,2.0
